"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045197","GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","3/459","49/18986",0.0612244897959184,2.53247965853008,1.69062100980794,0.114792188112435,0.646213449345814,0.612031304445216,"LHX2/DLG4/CDC42",3
"GO:0046578","GO:0046578","regulation of Ras protein signal transduction","3/459","49/18986",0.0612244897959184,2.53247965853008,1.69062100980794,0.114792188112435,0.646213449345814,0.612031304445216,"EPHB2/LZTR1/PICALM",3
"GO:0098927","GO:0098927","vesicle-mediated transport between endosomal compartments","3/459","49/18986",0.0612244897959184,2.53247965853008,1.69062100980794,0.114792188112435,0.646213449345814,0.612031304445216,"CHMP3/RAB21/WDR91",3
"GO:2000785","GO:2000785","regulation of autophagosome assembly","3/459","49/18986",0.0612244897959184,2.53247965853008,1.69062100980794,0.114792188112435,0.646213449345814,0.612031304445216,"RALB/LRSAM1/EPHB2",3
"GO:0006631","GO:0006631","fatty acid metabolic process","14/459","405/18986",0.0345679012345679,1.42986094300546,1.37635368440822,0.115732483668469,0.650586560735178,0.616173095475449,"SCD5/SCAP/SCD/ECI1/ALKBH7/QKI/GPX4/PCK2/CRYL1/SLC25A17/HSD17B8/PTGDS/BCKDK/SNCA",14
"GO:0120192","GO:0120192","tight junction assembly","4/459","77/18986",0.051948051948052,2.14877061935885,1.58984027281768,0.116051779975585,0.651461331879872,0.617001594673849,"RAMP2/CLDN6/EPHB2/MPP7",4
"GO:0010639","GO:0010639","negative regulation of organelle organization","13/459","371/18986",0.0350404312668464,1.44940659702036,1.37595417584439,0.117155181883123,0.656729047739195,0.621990669122999,"GSN/ARHGEF7/TMSB4X/INPP5J/TAOK1/TBC1D7/NOL3/NAT10/TUBB4A/IQCJ-SCHIP1/ATXN7/SNCA/LIMK2",13
"GO:0032231","GO:0032231","regulation of actin filament bundle assembly","5/459","107/18986",0.0467289719626168,1.93288945900271,1.52314649079582,0.1177028304024,0.658870977498669,0.62401929923902,"ARHGEF10L/CD47/BRAF/CDC42/TPM1",5
"GO:0045739","GO:0045739","positive regulation of DNA repair","6/459","138/18986",0.0434782608695652,1.79842758359382,1.48167015029311,0.118263197507449,0.661077986066922,0.626109565751296,"UCHL5/ACTL6B/NFRKB/TRIM28/YEATS4/PCNA",6
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","7/459","170/18986",0.0411764705882353,1.70321671152121,1.4496363956017,0.118937830033489,0.663916638896614,0.628798065032736,"KRAS/MEF2C/UCP2/EN1/FZD1/BRAF/SNCA",7
"GO:0007411","GO:0007411","axon guidance","9/459","236/18986",0.038135593220339,1.57743436357594,1.40497010602757,0.119935648756831,0.66583138606065,0.630611529617347,"CNTN2/CDK5/NGFR/PLXNA3/EPHB2/SEMA4D/LHX2/ROBO3/EFNA5",9
"GO:0043114","GO:0043114","regulation of vascular permeability","3/459","50/18986",0.06,2.48183006535948,1.65138514862054,0.120050569707957,0.66583138606065,0.630611529617347,"RAMP2/ABCC8/DDAH1",3
"GO:0072599","GO:0072599","establishment of protein localization to endoplasmic reticulum","3/459","50/18986",0.06,2.48183006535948,1.65138514862054,0.120050569707957,0.66583138606065,0.630611529617347,"ZFAND2A/BAG6/HSPA5",3
"GO:0071277","GO:0071277","cellular response to calcium ion","4/459","78/18986",0.0512820512820513,2.12122227808502,1.56179963016473,0.120134288067872,0.66583138606065,0.630611529617347,"MEF2C/CLIC4/MICU2/BRAF",4
"GO:0003333","GO:0003333","amino acid transmembrane transport","5/459","108/18986",0.0462962962962963,1.91499233438231,1.50092998987526,0.121126061805667,0.66583138606065,0.630611529617347,"LRRC8B/SLC25A13/UCP2/SLC38A3/SLC17A6",5
"GO:0018209","GO:0018209","peptidyl-serine modification","7/459","171/18986",0.0409356725146199,1.69325637987489,1.43333897940859,0.121607744644948,0.66583138606065,0.630611529617347,"CDK5/MAP3K13/RPTOR/BRSK1/GALNT1/BRAF/SNCA",7
"GO:0061351","GO:0061351","neural precursor cell proliferation","7/459","171/18986",0.0409356725146199,1.69325637987489,1.43333897940859,0.121607744644948,0.66583138606065,0.630611529617347,"DBN1/GNG5/LHX2/NUMBL/NAP1L1/ID2/NEUROD4",7
"GO:2000058","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","7/459","171/18986",0.0409356725146199,1.69325637987489,1.43333897940859,0.121607744644948,0.66583138606065,0.630611529617347,"ZFAND2A/UCHL5/GABARAP/CSNK2B/BAG6/TRIB1/UBXN1",7
"GO:0001919","GO:0001919","regulation of receptor recycling","2/459","25/18986",0.08,3.30910675381264,1.81841284074778,0.121622969262837,0.66583138606065,0.630611529617347,"NSF/SNCA",2
"GO:0014059","GO:0014059","regulation of dopamine secretion","2/459","25/18986",0.08,3.30910675381264,1.81841284074778,0.121622969262837,0.66583138606065,0.630611529617347,"SNCG/SNCA",2
"GO:0021884","GO:0021884","forebrain neuron development","2/459","25/18986",0.08,3.30910675381264,1.81841284074778,0.121622969262837,0.66583138606065,0.630611529617347,"PLXNA3/UQCRQ",2
"GO:0044090","GO:0044090","positive regulation of vacuole organization","2/459","25/18986",0.08,3.30910675381264,1.81841284074778,0.121622969262837,0.66583138606065,0.630611529617347,"RALB/LRSAM1",2
"GO:0046755","GO:0046755","viral budding","2/459","25/18986",0.08,3.30910675381264,1.81841284074778,0.121622969262837,0.66583138606065,0.630611529617347,"CHMP3/LRSAM1",2
"GO:1901983","GO:1901983","regulation of protein acetylation","2/459","25/18986",0.08,3.30910675381264,1.81841284074778,0.121622969262837,0.66583138606065,0.630611529617347,"TAOK1/HDAC2",2
"GO:0097485","GO:0097485","neuron projection guidance","9/459","237/18986",0.0379746835443038,1.57077852237942,1.39175193584137,0.122183846120971,0.66798311478223,0.632649440368994,"CNTN2/CDK5/NGFR/PLXNA3/EPHB2/SEMA4D/LHX2/ROBO3/EFNA5",9
"GO:0006816","GO:0006816","calcium ion transport","15/459","445/18986",0.0337078651685393,1.39428655357274,1.32475170698078,0.123627168866473,0.674427924084304,0.638753344656412,"RAMP2/CDK5/UCP2/CXCR4/PRNP/NCS1/STIM1/MICU2/ITGAV/TPT1/NOL3/TRPC1/YWHAE/CACNB3/SNCA",15
"GO:0030048","GO:0030048","actin filament-based movement","6/459","140/18986",0.0428571428571429,1.77273576097106,1.44442344281956,0.124264193131661,0.674427924084304,0.638753344656412,"GSN/FRMD6/MYL1/HCN4/QKI/TPM1",6
"GO:0031016","GO:0031016","pancreas development","4/459","79/18986",0.0506329113924051,2.09437136317255,1.53417904482252,0.12427792582438,0.674427924084304,0.638753344656412,"TCF7L2/NEUROD1/WLS/ACVR2B",4
"GO:0032386","GO:0032386","regulation of intracellular transport","10/459","272/18986",0.0367647058823529,1.52072920671537,1.3615141815302,0.125028134514077,0.674427924084304,0.638753344656412,"CHMP3/CDK5/TTC21B/RAB21/YOD1/GRIPAP1/CDC42/YIPF5/YWHAE/TRIM28",10
"GO:0051650","GO:0051650","establishment of vesicle localization","8/459","205/18986",0.0390243902439024,1.61419841649397,1.39166709689108,0.125091110989296,0.674427924084304,0.638753344656412,"CDK5/AP3B2/EXOC2/KIF1B/PICALM/TRAPPC9/SNCA/LIMK2",8
"GO:0043434","GO:0043434","response to peptide hormone","15/459","446/18986",0.0336322869955157,1.39116035053782,1.31575940751136,0.125268025251198,0.674427924084304,0.638753344656412,"UCP2/HSD11B2/SCAP/CSK/SLC39A14/ABCC8/TIMP1/NCOA1/GKAP1/CYC1/SRSF4/PCK2/EIF2B2/BRAF/RAP1GDS1",15
"GO:0006636","GO:0006636","unsaturated fatty acid biosynthetic process","3/459","51/18986",0.0588235294117647,2.43316673074459,1.61308868203368,0.125396146689041,0.674427924084304,0.638753344656412,"SCD5/SCD/PTGDS",3
"GO:0008089","GO:0008089","anterograde axonal transport","3/459","51/18986",0.0588235294117647,2.43316673074459,1.61308868203368,0.125396146689041,0.674427924084304,0.638753344656412,"RAB21/AP3B2/KIF1B",3
"GO:0016601","GO:0016601","Rac protein signal transduction","3/459","51/18986",0.0588235294117647,2.43316673074459,1.61308868203368,0.125396146689041,0.674427924084304,0.638753344656412,"KRAS/GABARAP/SSX2IP",3
"GO:0032467","GO:0032467","positive regulation of cytokinesis","3/459","51/18986",0.0588235294117647,2.43316673074459,1.61308868203368,0.125396146689041,0.674427924084304,0.638753344656412,"CHMP3/CDC42/CDC14A",3
"GO:0048013","GO:0048013","ephrin receptor signaling pathway","3/459","51/18986",0.0588235294117647,2.43316673074459,1.61308868203368,0.125396146689041,0.674427924084304,0.638753344656412,"ARHGEF7/EPHB2/EFNA5",3
"GO:1990090","GO:1990090","cellular response to nerve growth factor stimulus","3/459","51/18986",0.0588235294117647,2.43316673074459,1.61308868203368,0.125396146689041,0.674427924084304,0.638753344656412,"ELAVL4/ARPC3/BRAF",3
"GO:0001654","GO:0001654","eye development","14/459","411/18986",0.0340632603406326,1.40898706062582,1.319395992573,0.125828836905826,0.675841796066377,0.640092428382358,"TSPAN12/CLIC4/JMJD6/EPHB2/LHX2/SLC17A6/CELF4/HDAC2/NEUROD1/MAB21L1/ACVR2B/LIMK2/FKBP8/NEUROD4",14
"GO:0006909","GO:0006909","phagocytosis","9/459","239/18986",0.0376569037656904,1.55763393223398,1.36549887416559,0.126748215233582,0.678558361746196,0.642665298443038,"GSN/ARHGAP25/CSK/CD47/JMJD6/VAV2/ITGAV/XKR6/CDC42",9
"GO:0007623","GO:0007623","circadian rhythm","8/459","206/18986",0.0388349514563107,1.60636250185079,1.37729586986564,0.1275845403964,0.678558361746196,0.642665298443038,"NUDT12/MAGED1/NGFR/HDAC2/CRTC1/PTGDS/ID2/FBXL17",8
"GO:0018212","GO:0018212","peptidyl-tyrosine modification","8/459","206/18986",0.0388349514563107,1.60636250185079,1.37729586986564,0.1275845403964,0.678558361746196,0.642665298443038,"FGF7/NRG1/DDR1/TPST1/PRNP/EPHB2/SEMA4D/EFNA5",8
"GO:0043489","GO:0043489","RNA stabilization","4/459","80/18986",0.05,2.0681917211329,1.50696604599187,0.128481474709619,0.678558361746196,0.642665298443038,"ELAVL4/ANGEL2/PAIP1/QKI",4
"GO:1902373","GO:1902373","negative regulation of mRNA catabolic process","4/459","80/18986",0.05,2.0681917211329,1.50696604599187,0.128481474709619,0.678558361746196,0.642665298443038,"ELAVL4/ANGEL2/PAIP1/QKI",4
"GO:1902475","GO:1902475","L-alpha-amino acid transmembrane transport","4/459","80/18986",0.05,2.0681917211329,1.50696604599187,0.128481474709619,0.678558361746196,0.642665298443038,"SLC25A13/UCP2/SLC38A3/SLC17A6",4
"GO:0048193","GO:0048193","Golgi vesicle transport","11/459","308/18986",0.0357142857142857,1.47727980080921,1.3292060833374,0.128760426254572,0.678558361746196,0.642665298443038,"SEC22C/RAB4B/SCAP/CSK/EXOC2/YIPF5/RP2/NSF/VPS51/ANKFY1/TRAPPC9",11
"GO:0048762","GO:0048762","mesenchymal cell differentiation","10/459","274/18986",0.0364963503649635,1.50962899352766,1.33745259408503,0.12933220304812,0.678558361746196,0.642665298443038,"MEF2C/TCF7L2/NRG1/OLFM1/SEMA4D/QKI/HDAC2/CDC42/TRIM28/FBXL17",10
"GO:0008045","GO:0008045","motor neuron axon guidance","2/459","26/18986",0.0769230769230769,3.18183341712753,1.7522585565581,0.129744450575089,0.678558361746196,0.642665298443038,"CDK5/PLXNA3",2
"GO:0016188","GO:0016188","synaptic vesicle maturation","2/459","26/18986",0.0769230769230769,3.18183341712753,1.7522585565581,0.129744450575089,0.678558361746196,0.642665298443038,"DLG4/PICALM",2
"GO:0022038","GO:0022038","corpus callosum development","2/459","26/18986",0.0769230769230769,3.18183341712753,1.7522585565581,0.129744450575089,0.678558361746196,0.642665298443038,"CDK5/EPHB2",2
"GO:0032878","GO:0032878","regulation of establishment or maintenance of cell polarity","2/459","26/18986",0.0769230769230769,3.18183341712753,1.7522585565581,0.129744450575089,0.678558361746196,0.642665298443038,"GSN/FLOT2",2
"GO:0035025","GO:0035025","positive regulation of Rho protein signal transduction","2/459","26/18986",0.0769230769230769,3.18183341712753,1.7522585565581,0.129744450575089,0.678558361746196,0.642665298443038,"ARRB1/SEMA4D",2
"GO:0048520","GO:0048520","positive regulation of behavior","2/459","26/18986",0.0769230769230769,3.18183341712753,1.7522585565581,0.129744450575089,0.678558361746196,0.642665298443038,"MEF2C/HDAC2",2
"GO:0060669","GO:0060669","embryonic placenta morphogenesis","2/459","26/18986",0.0769230769230769,3.18183341712753,1.7522585565581,0.129744450575089,0.678558361746196,0.642665298443038,"NCOA1/TRIM28",2
"GO:0070536","GO:0070536","protein K63-linked deubiquitination","2/459","26/18986",0.0769230769230769,3.18183341712753,1.7522585565581,0.129744450575089,0.678558361746196,0.642665298443038,"ZRANB1/YOD1",2
"GO:0090314","GO:0090314","positive regulation of protein targeting to membrane","2/459","26/18986",0.0769230769230769,3.18183341712753,1.7522585565581,0.129744450575089,0.678558361746196,0.642665298443038,"CDK5/PRNP",2
"GO:0098719","GO:0098719","sodium ion import across plasma membrane","2/459","26/18986",0.0769230769230769,3.18183341712753,1.7522585565581,0.129744450575089,0.678558361746196,0.642665298443038,"SLC9A9/HCN4",2
"GO:1902455","GO:1902455","negative regulation of stem cell population maintenance","2/459","26/18986",0.0769230769230769,3.18183341712753,1.7522585565581,0.129744450575089,0.678558361746196,0.642665298443038,"HDAC2/TET1",2
"GO:1904292","GO:1904292","regulation of ERAD pathway","2/459","26/18986",0.0769230769230769,3.18183341712753,1.7522585565581,0.129744450575089,0.678558361746196,0.642665298443038,"BAG6/UBXN1",2
"GO:0032271","GO:0032271","regulation of protein polymerization","8/459","207/18986",0.0386473429951691,1.59860229652784,1.36300174917956,0.130103692580691,0.679544221090749,0.643599009713296,"GSN/SNX9/ARHGEF7/TMSB4X/INPP5J/ARPC3/TUBB4A/SNCA",8
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization","6/459","142/18986",0.0422535211267606,1.7477676516616,1.40777546142108,0.130411413092768,0.680258747194254,0.644275740201699,"ARHGEF7/INPP5J/TAOK1/TUBB4A/ATXN7/SNCA",6
"GO:0001974","GO:0001974","blood vessel remodeling","3/459","52/18986",0.0576923076923077,2.38637506284565,1.57568832146278,0.130825921772119,0.680636821768674,0.644633816121032,"MEF2C/NOL3/ACVR2B",3
"GO:0060688","GO:0060688","regulation of morphogenesis of a branching structure","3/459","52/18986",0.0576923076923077,2.38637506284565,1.57568832146278,0.130825921772119,0.680636821768674,0.644633816121032,"FGF7/MAP3K13/MAGED1",3
"GO:0006892","GO:0006892","post-Golgi vesicle-mediated transport","5/459","111/18986",0.045045045045045,1.86323578480441,1.4356763206491,0.131670273274479,0.682353759938053,0.646259935027286,"CSK/EXOC2/RP2/NSF/ANKFY1",5
"GO:0009063","GO:0009063","amino acid catabolic process","5/459","111/18986",0.045045045045045,1.86323578480441,1.4356763206491,0.131670273274479,0.682353759938053,0.646259935027286,"BCKDHB/GCSH/DDAH1/BCKDK/PPM1K",5
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","5/459","111/18986",0.045045045045045,1.86323578480441,1.4356763206491,0.131670273274479,0.682353759938053,0.646259935027286,"MEF2C/CDK5/ABCC8/ROR2/SLC17A6",5
"GO:0043604","GO:0043604","amide biosynthetic process","7/459","175/18986",0.04,1.65455337690632,1.36920111190975,0.132591211239517,0.685629312320898,0.649362223597232,"ST3GAL3/B4GALNT1/ORMDL3/BCKDK/SIRT3/SNCA/SPHK2",7
"GO:0048644","GO:0048644","muscle organ morphogenesis","4/459","81/18986",0.0493827160493827,2.0426584900078,1.48014869034953,0.132743692323846,0.685629312320898,0.649362223597232,"NRG1/TNNI1/FZD1/TPM1",4
"GO:0150063","GO:0150063","visual system development","14/459","415/18986",0.0337349397590361,1.39540646245111,1.28191508802187,0.132832175442526,0.685629312320898,0.649362223597232,"TSPAN12/CLIC4/JMJD6/EPHB2/LHX2/SLC17A6/CELF4/HDAC2/NEUROD1/MAB21L1/ACVR2B/LIMK2/FKBP8/NEUROD4",14
"GO:0006986","GO:0006986","response to unfolded protein","6/459","143/18986",0.041958041958042,1.73554550025138,1.38966983454403,0.133538916342777,0.685629312320898,0.649362223597232,"DAXX/RNF7/YOD1/RHBDD1/HSPA5/PPP1R15B",6
"GO:0007098","GO:0007098","centrosome cycle","6/459","143/18986",0.041958041958042,1.73554550025138,1.38966983454403,0.133538916342777,0.685629312320898,0.649362223597232,"CHMP3/MARK4/BRSK1/NAT10/CEP250/SSX2IP",6
"GO:0006672","GO:0006672","ceramide metabolic process","5/459","112/18986",0.0446428571428571,1.84659975101152,1.41437400292264,0.135274385159357,0.685629312320898,0.649362223597232,"ST3GAL3/B4GALNT1/ORMDL3/SIRT3/SPHK2",5
"GO:0031398","GO:0031398","positive regulation of protein ubiquitination","5/459","112/18986",0.0446428571428571,1.84659975101152,1.41437400292264,0.135274385159357,0.685629312320898,0.649362223597232,"GABARAP/FANCM/HSPA5/TBC1D7/MALT1",5
"GO:0009266","GO:0009266","response to temperature stimulus","7/459","176/18986",0.0397727272727273,1.64515250544662,1.35342257769126,0.135411815872923,0.685629312320898,0.649362223597232,"UCP2/DAXX/CXCR4/NGFR/EIF2B2/HDAC2/YWHAE",7
"GO:0051656","GO:0051656","establishment of organelle localization","16/459","488/18986",0.0327868852459016,1.35619129254616,1.25470004823341,0.135731155328531,0.685629312320898,0.649362223597232,"CHMP3/CDK5/GPSM1/AP3B2/LMNB1/EXOC2/KIF1B/CDC42/PTGDS/PICALM/YWHAZ/TRAPPC9/SNCA/TTL/SPHK2/LIMK2",16
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","10/459","277/18986",0.036101083032491,1.49327922103458,1.30171680433782,0.135936460496773,0.685629312320898,0.649362223597232,"ELAVL4/DNAJB12/RNF7/YOD1/RHBDD1/BAG6/HSPA5/FBXO2/PPP1R15B/UBXN1",10
"GO:0008654","GO:0008654","phospholipid biosynthetic process","9/459","243/18986",0.037037037037037,1.53199386750585,1.3137093865962,0.13614558409594,0.685629312320898,0.649362223597232,"DHRS7B/INPP5J/SLC44A3/DGKD/DOLK/SRD5A3/EFR3A/ORMDL3/SPHK2",9
"GO:0031648","GO:0031648","protein destabilization","3/459","53/18986",0.0566037735849057,2.34134911826366,1.53914359082837,0.136336888252764,0.685629312320898,0.649362223597232,"GSN/PRNP/SNCA",3
"GO:0051403","GO:0051403","stress-activated MAPK cascade","3/459","53/18986",0.0566037735849057,2.34134911826366,1.53914359082837,0.136336888252764,0.685629312320898,0.649362223597232,"MAP3K13/TAOK1/TAOK2",3
"GO:1902743","GO:1902743","regulation of lamellipodium organization","3/459","53/18986",0.0566037735849057,2.34134911826366,1.53914359082837,0.136336888252764,0.685629312320898,0.649362223597232,"ARHGEF7/CDC42/BIN3",3
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","3/459","53/18986",0.0566037735849057,2.34134911826366,1.53914359082837,0.136336888252764,0.685629312320898,0.649362223597232,"GSN/TCF7L2/NEUROD1",3
"GO:1990089","GO:1990089","response to nerve growth factor","3/459","53/18986",0.0566037735849057,2.34134911826366,1.53914359082837,0.136336888252764,0.685629312320898,0.649362223597232,"ELAVL4/ARPC3/BRAF",3
"GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process","3/459","53/18986",0.0566037735849057,2.34134911826366,1.53914359082837,0.136336888252764,0.685629312320898,0.649362223597232,"RFC2/PCNA/CCT7",3
